beat_id,percent,date
1861,676,2016
1861,642,2017
1861,680,2018
1861,821,2019
1861,704,2020
1862,1831,2014
1862,1992,2015
1862,1651,2016
1862,1494,2017
1862,1618,2018
1862,1732,2019
1862,1678,2020
1863,44,2014
1863,127,2015
1863,262,2016
1863,360,2017
1863,59,2018
1863,4,2020
1864,954,2017
1864,1871,2018
1864,2033,2019
1864,1310,2020
1868,36,2014
1868,11,2015
1868,1,2016
1868,1,2017
1868,2,2019
1869,209,2014
1869,199,2015
1869,160,2016
1869,329,2017
1869,192,2018
1869,181,2019
1869,103,2020
1870,49,2015
1870,3,2016
1870,5,2017
1870,137,2018
1870,83,2019
1870,124,2020
1876,709,2014
1876,701,2015
1876,691,2016
1876,649,2017
1876,462,2018
1876,587,2019
1876,437,2020
1877,1,2014
1877,2,2016
1877,113,2018
1878,85,2014
1878,29,2015
1878,4,2016
1878,3,2017
1878,59,2018
1879,3,2016
1879,1,2018
1880,2,2018
1881,6,2014
1881,2,2015
1881,13,2016
1881,2,2018
1881,0,2020
1882,1,2015
1883,677,2014
1883,534,2015
1883,642,2016
1883,417,2017
1883,642,2018
1883,590,2019
1883,325,2020
1884,3,2014
1884,7,2016
1884,0,2017
1884,1,2018
1885,0,2015
1886,1,2015
1887,489,2014
1887,336,2015
1887,17,2016
1887,8,2017
1887,53,2019
1887,73,2020
1888,853,2014
1888,394,2015
1888,430,2016
1888,446,2017
1888,187,2018
1888,50,2019
1888,80,2020
1889,756,2014
1889,644,2015
1889,633,2016
1889,498,2017
1889,283,2018
1889,38,2019
1889,53,2020
1890,349,2014
1890,195,2015
1890,14,2016
1890,231,2017
1890,227,2018
1890,204,2019
1890,162,2020
1891,569,2014
1891,681,2015
1891,84,2016
1892,728,2014
1892,355,2015
1892,9,2016
1892,2,2017
1892,1,2018
1892,1,2019
1892,0,2020
1893,100,2014
1893,216,2015
1894,222,2014
1894,212,2015
1894,216,2016
1894,218,2017
1894,198,2018
1894,208,2019
1894,140,2020
1895,245,2014
1895,291,2015
1895,357,2016
1895,347,2017
1895,353,2018
1895,345,2019
1895,177,2020
1896,216,2014
1896,218,2015
1896,189,2016
1896,193,2017
1896,234,2018
1896,198,2019
1896,166,2020
1897,180,2014
1897,234,2015
1897,177,2016
1897,14,2017
1897,59,2018
1897,69,2019
1897,89,2020
1898,170,2016
1898,267,2017
1898,221,2018
1898,220,2019
1898,158,2020
1899,27,2014
1899,64,2015
1899,163,2016
1899,224,2017
1899,214,2018
1899,207,2019
1899,149,2020
1900,215,2014
1900,219,2015
1900,90,2016
1900,74,2017
1900,180,2018
1900,229,2019
1900,168,2020
1901,1,2015
1901,1,2016
1901,31,2017
1901,58,2018
1901,40,2019
1901,8,2020
1902,78,2016
1902,71,2017
1902,196,2018
1902,228,2019
1902,160,2020
1903,54,2014
1904,99,2016
1904,232,2017
1904,75,2018
1908,300,2014
1908,250,2015
1908,321,2016
1908,266,2017
1908,316,2018
1908,348,2019
1908,70,2020
1909,1104,2014
1909,1097,2015
1909,1111,2016
1909,1118,2017
1909,1142,2018
1909,1116,2019
1909,1068,2020
1910,725,2014
1910,711,2015
1910,726,2016
1910,662,2017
1910,709,2018
1910,734,2019
1910,146,2020
1911,1106,2014
1911,1090,2015
1911,1135,2016
1911,1143,2017
1911,1365,2018
1911,1200,2019
1911,1148,2020
1912,726,2014
1912,722,2015
1912,723,2016
1912,703,2017
1912,718,2018
1912,728,2019
1912,144,2020
1913,1100,2014
1913,1086,2015
1913,1140,2016
1913,1091,2017
1913,1149,2018
1913,1061,2019
1913,1049,2020
1914,715,2014
1914,806,2015
1914,691,2016
1914,693,2017
1914,621,2018
1914,671,2019
1914,138,2020
1915,1113,2014
1915,1061,2015
1915,1108,2016
1915,1097,2017
1915,1122,2018
1915,1141,2019
1915,1221,2020
1916,2,2014
1916,807,2019
1916,715,2020
1917,721,2014
1917,726,2015
1917,727,2016
1917,712,2017
1917,721,2018
1917,736,2019
1917,142,2020
1918,1090,2014
1918,1074,2015
1918,1106,2016
1918,1093,2017
1918,1105,2018
1918,1098,2019
1918,1072,2020
1919,91,2015
1920,153,2018
1920,71,2019
1920,71,2020
1921,720,2014
1921,694,2015
1921,700,2016
1921,666,2017
1921,667,2018
1921,655,2019
1921,143,2020
1922,169,2018
1922,90,2019
1922,42,2020
1923,345,2014
1923,360,2015
1923,512,2016
1923,623,2017
1923,758,2018
1923,784,2019
1923,396,2020
1924,1078,2014
1924,1099,2015
1924,1144,2016
1924,1113,2017
1924,1247,2018
1924,1232,2019
1924,1160,2020
1925,736,2014
1925,730,2015
1925,718,2016
1925,697,2017
1925,718,2018
1925,839,2019
1925,278,2020
1926,1074,2014
1926,1080,2015
1926,1118,2016
1926,1090,2017
1926,1130,2018
1926,1203,2019
1926,1296,2020
1927,778,2014
1927,718,2015
1927,794,2016
1927,785,2017
1927,698,2018
1927,713,2019
1927,141,2020
1929,726,2014
1929,721,2015
1929,693,2016
1929,641,2017
1929,666,2018
1929,717,2019
1929,143,2020
1930,1098,2014
1930,1072,2015
1930,1237,2016
1930,1133,2017
1930,1162,2018
1930,1195,2019
1930,1248,2020
1931,724,2014
1931,728,2015
1931,724,2016
1931,751,2017
1931,731,2018
1931,731,2019
1931,139,2020
1932,1092,2014
1932,1083,2015
1932,1133,2016
1932,1142,2017
1932,1216,2018
1932,1117,2019
1932,1098,2020
1933,720,2014
1933,717,2015
1933,705,2016
1933,668,2017
1933,685,2018
1933,690,2019
1933,141,2020
1934,36,2014
1934,1,2018
1935,356,2014
1935,479,2015
1935,377,2016
1935,564,2017
1935,416,2018
1935,533,2019
1935,603,2020
1936,193,2014
1936,141,2015
1936,159,2016
1936,90,2017
1936,206,2018
1936,305,2019
1936,64,2020
1937,1073,2014
1937,1068,2015
1937,1227,2016
1937,1116,2017
1937,1118,2018
1937,1113,2019
1937,1167,2020
1938,724,2014
1938,721,2015
1938,711,2016
1938,684,2017
1938,596,2018
1938,687,2019
1938,150,2020
1939,1090,2014
1939,1094,2015
1939,1201,2016
1939,1134,2017
1939,1303,2018
1939,1339,2019
1939,1232,2020
1940,733,2014
1940,725,2015
1940,721,2016
1940,700,2017
1940,718,2018
1940,707,2019
1940,145,2020
1941,1123,2014
1941,1107,2015
1941,1206,2016
1941,1147,2017
1941,1151,2018
1941,1162,2019
1941,1212,2020
1942,735,2014
1942,712,2015
1942,739,2016
1942,702,2017
1942,720,2018
1942,724,2019
1942,147,2020
1943,1100,2014
1943,1088,2015
1943,1267,2016
1943,1158,2017
1943,1163,2018
1943,1271,2019
1943,1263,2020
1944,722,2014
1944,727,2015
1944,723,2016
1944,706,2017
1944,727,2018
1944,718,2019
1944,137,2020
1945,1107,2014
1945,1094,2015
1945,1213,2016
1945,1118,2017
1945,1115,2018
1945,1118,2019
1945,1108,2020
1946,726,2014
1946,747,2015
1946,716,2016
1946,686,2017
1946,753,2018
1946,716,2019
1946,141,2020
1947,39,2014
1947,68,2015
1947,136,2016
1947,167,2017
1947,120,2018
1947,235,2019
1947,333,2020
1948,42,2014
1948,1,2015
1948,21,2016
1948,18,2017
1948,118,2018
1948,407,2019
1948,158,2020
1949,151,2014
1949,185,2015
1949,155,2016
1949,115,2017
1949,317,2018
1949,219,2019
1949,100,2020
1950,4,2017
1950,119,2018
1950,75,2019
1950,6,2020
1951,276,2014
1951,63,2015
1951,33,2016
1951,15,2017
1951,5,2018
1951,1,2019
1951,35,2020
1952,57,2014
1952,202,2015
1952,134,2016
1952,51,2017
1952,141,2018
1952,178,2019
1952,52,2020
1953,191,2014
1953,162,2015
1953,206,2016
1953,361,2017
1953,478,2018
1953,438,2019
1953,335,2020
1954,3,2014
1954,3,2018
1954,0,2019
1955,244,2014
1955,38,2015
1955,48,2016
1955,104,2017
1955,45,2018
1955,20,2019
1955,167,2020
1956,0,2018
1956,0,2019
1956,92,2020
1957,151,2014
1957,194,2015
1957,109,2016
1957,136,2017
1957,182,2018
1957,292,2019
1957,249,2020
1958,32,2014
1958,4,2015
1958,23,2016
1958,56,2017
1958,185,2018
1958,93,2019
1958,20,2020
1959,323,2014
1959,154,2015
1959,25,2016
1959,3,2017
1959,5,2018
1959,0,2019
1959,0,2020
1960,2,2018
1960,0,2019
1961,32,2014
1961,21,2015
1961,27,2016
1961,30,2017
1961,149,2018
1961,12,2019
1961,25,2020
1962,8,2017
1962,77,2018
1963,7,2014
1963,10,2015
1963,3,2016
1963,2,2017
1963,1,2018
1963,1,2020
1965,42,2017
1967,85,2014
1967,67,2015
1967,63,2016
1967,35,2017
1967,24,2018
1967,98,2019
1967,201,2020
1968,7,2014
1968,2,2016
1968,4,2017
1968,11,2018
1968,82,2019
1968,15,2020
1969,124,2014
1969,91,2015
1969,78,2016
1969,45,2017
1969,127,2018
1969,229,2019
1969,306,2020
1970,0,2016
1970,1,2017
1970,3,2018
1970,0,2019
1971,216,2014
1971,188,2015
1971,70,2016
1971,117,2017
1971,41,2018
1971,24,2019
1971,224,2020
1972,1,2018
1972,0,2019
1973,109,2014
1973,109,2015
1973,342,2016
1973,241,2017
1973,187,2018
1973,198,2019
1973,282,2020
1974,3,2018
1975,270,2014
1975,175,2015
1975,68,2016
1975,88,2017
1975,103,2018
1975,12,2019
1975,134,2020
1976,390,2014
1976,345,2015
1976,248,2016
1976,200,2017
1976,272,2018
1976,43,2019
1976,81,2020
1977,235,2014
1977,118,2015
1977,110,2016
1977,110,2017
1977,129,2018
1977,150,2019
1977,318,2020
1978,1,2017
1978,194,2018
1978,171,2019
1978,53,2020
1979,166,2014
1979,122,2015
1979,84,2016
1979,98,2017
1979,36,2018
1979,6,2019
1979,161,2020
1980,0,2018
1980,0,2019
1981,1,2015
1981,0,2017
1983,378,2014
1983,327,2015
1983,402,2016
1983,172,2017
1983,339,2018
1983,255,2019
1983,201,2020
1984,74,2014
1984,43,2015
1984,20,2016
1984,8,2017
1984,184,2018
1984,20,2019
1984,2,2020
1985,107,2014
1985,122,2015
1985,124,2016
1985,123,2017
1985,66,2018
1985,114,2019
1985,158,2020
1986,90,2014
1986,68,2015
1986,17,2016
1986,22,2017
1986,284,2018
1986,421,2019
1986,153,2020
1988,220,2014
1988,227,2015
1988,238,2016
1988,229,2017
1988,267,2018
1988,125,2019
1988,110,2020
1989,214,2014
1989,164,2015
1989,217,2016
1989,210,2017
1989,203,2018
1989,214,2019
1989,117,2020
1990,402,2014
1990,403,2015
1990,411,2016
1990,397,2017
1990,404,2018
1990,358,2019
1990,243,2020
1991,423,2014
1991,413,2015
1991,393,2016
1991,390,2017
1991,119,2018
1991,375,2019
1991,239,2020
1992,340,2014
1992,429,2015
1992,401,2016
1992,107,2017
1992,401,2018
1992,398,2019
1992,186,2020
1993,413,2014
1993,370,2015
1993,360,2016
1993,369,2017
1993,392,2018
1993,280,2019
1993,243,2020
1994,394,2014
1994,406,2015
1994,397,2016
1994,401,2017
1994,319,2018
1994,307,2019
1994,192,2020
1995,73,2015
1996,216,2014
1996,204,2015
1996,211,2016
1996,181,2017
1996,214,2018
1996,214,2019
1996,152,2020
1997,401,2014
1997,408,2015
1997,381,2016
1997,321,2017
1997,314,2018
1997,400,2019
1997,282,2020
1998,415,2014
1998,412,2015
1998,333,2016
1998,318,2017
1998,380,2018
1998,365,2019
1998,263,2020
1999,421,2014
1999,413,2015
1999,417,2016
1999,373,2017
1999,323,2018
1999,305,2019
1999,260,2020
2000,413,2014
2000,414,2015
2000,403,2016
2000,586,2017
2000,382,2018
2000,390,2019
2000,205,2020
2001,412,2014
2001,416,2015
2001,267,2016
2001,358,2017
2001,372,2018
2001,399,2019
2001,316,2020
2002,162,2015
2002,208,2016
2002,201,2017
2002,188,2018
2002,204,2019
2002,140,2020
2003,412,2014
2003,390,2015
2003,419,2016
2003,465,2017
2003,404,2018
2003,318,2019
2003,93,2020
2004,429,2014
2004,414,2015
2004,398,2016
2004,419,2017
2004,545,2018
2004,429,2019
2004,210,2020
2005,393,2014
2005,331,2015
2005,181,2016
2005,338,2017
2005,337,2018
2005,441,2019
2005,184,2020
2006,432,2014
2006,421,2015
2006,280,2016
2006,216,2017
2006,300,2018
2006,422,2019
2006,266,2020
2007,425,2014
2007,425,2015
2007,283,2016
2007,402,2017
2007,365,2018
2007,280,2019
2007,292,2020
2008,95,2015
2008,215,2016
2008,199,2017
2008,161,2018
2008,215,2019
2008,138,2020
2009,164,2015
2009,426,2016
2009,421,2017
2009,409,2018
2009,380,2019
2009,256,2020
2010,159,2015
2010,356,2016
2010,477,2017
2010,552,2018
2010,811,2019
2010,291,2020
2011,155,2015
2011,285,2016
2011,369,2017
2011,394,2018
2011,393,2019
2011,268,2020
2012,104,2017
2012,170,2018
2012,30,2019
2012,275,2020
2013,0,2016
2013,4,2018
2014,47,2014
2014,209,2015
2014,195,2016
2014,160,2017
2014,281,2018
2014,343,2019
2014,161,2020
2015,583,2014
2015,295,2015
2015,439,2016
2015,304,2017
2015,401,2018
2015,315,2019
2015,242,2020
2016,293,2014
2016,336,2015
2016,383,2016
2016,224,2017
2016,394,2018
2016,410,2019
2016,77,2020
2017,62,2014
2017,476,2015
2017,305,2016
2017,469,2017
2017,410,2018
2017,242,2019
2017,214,2020
2018,2,2014
2018,369,2018
2018,260,2019
2018,118,2020
2019,1,2015
2019,46,2018
2019,402,2019
2019,277,2020
2020,120,2014
2020,110,2015
2020,155,2016
2020,115,2017
2020,73,2018
2020,104,2019
2020,40,2020
2021,1241,2015
2021,1390,2016
2021,1399,2017
2021,1418,2018
2021,1421,2019
2021,1331,2020
2022,634,2015
2022,730,2016
2022,710,2017
2022,714,2018
2022,724,2019
2022,144,2020
2023,850,2014
2023,741,2015
2023,691,2016
2023,760,2017
2023,731,2018
2023,815,2019
2023,752,2020
2024,408,2014
2024,85,2015
2024,82,2016
2024,338,2017
2024,492,2018
2024,510,2019
2024,117,2020
2025,1360,2014
2025,1126,2015
2025,1012,2016
2025,984,2017
2025,1239,2018
2025,1273,2019
2025,824,2020
2026,20,2014
2026,2,2015
2026,2,2016
2026,1,2017
2026,1,2018
2027,157,2014
2027,52,2015
2029,0,2017
2030,334,2014
2030,349,2015
2030,342,2016
2030,332,2017
2030,265,2018
2030,301,2019
2030,96,2020
2031,1,2017
2032,320,2014
2032,292,2015
2032,300,2016
2032,274,2017
2032,254,2018
2032,287,2019
2032,139,2020
2034,193,2014
2034,198,2015
2034,202,2016
2034,294,2017
2034,323,2018
2034,289,2019
2034,170,2020
2035,132,2014
2035,147,2015
2035,101,2016
2035,168,2017
2035,100,2018
2035,101,2019
2035,49,2020
2036,206,2014
2036,148,2015
2036,155,2016
2036,162,2017
2036,161,2018
2036,172,2019
2036,136,2020
2037,29,2017
2037,54,2018
2037,91,2019
2037,1,2020
2038,200,2014
2038,278,2015
2038,221,2016
2038,314,2017
2038,322,2018
2038,267,2019
2038,154,2020
2039,414,2014
2039,371,2015
2039,388,2016
2039,352,2017
2039,736,2018
2039,641,2019
2039,348,2020
2040,28,2018
2040,99,2019
2040,47,2020
2041,163,2014
2041,48,2015
2041,3,2020
2042,112,2014
2042,55,2015
2042,3,2016
2042,9,2019
2042,3,2020
2043,388,2014
2043,338,2015
2043,263,2016
2043,162,2017
2043,145,2018
2043,168,2019
2043,240,2020
2044,219,2014
2044,193,2015
2044,23,2016
2044,170,2017
2044,84,2018
2044,118,2019
2044,87,2020
2045,244,2014
2045,11,2015
2045,18,2016
2045,0,2017
2045,1,2018
2045,2,2020
2046,425,2014
2046,334,2015
2046,310,2016
2046,349,2017
2046,342,2018
2046,349,2019
2046,261,2020
2047,425,2014
2047,322,2015
2047,292,2016
2047,275,2017
2047,236,2018
2047,393,2019
2047,238,2020
2048,211,2014
2048,170,2015
2048,234,2016
2048,436,2017
2048,367,2018
2048,348,2019
2048,306,2020
2049,62,2014
2049,80,2015
2049,99,2016
2049,93,2017
2049,61,2018
2049,89,2019
2049,4,2020
2050,0,2017
2051,8,2014
2051,19,2015
2051,22,2016
2051,3,2017
2051,2,2020
2052,85,2014
2052,45,2015
2052,40,2016
2052,35,2017
2052,87,2018
2052,11,2019
2052,25,2020
2053,25,2014
2053,54,2015
2053,1,2016
2053,3,2018
2054,135,2014
2054,115,2015
2054,125,2016
2054,198,2017
2054,238,2018
2054,306,2019
2054,100,2020
2055,617,2014
2055,583,2015
2055,642,2016
2055,770,2017
2055,708,2018
2055,725,2019
2055,485,2020
2056,1,2020
2057,1,2018
2059,14,2019
2059,4,2020
2063,16,2020
2066,1,2019
2066,20,2020
2079,48,2014
2079,68,2015
2079,6,2016
2079,1,2017
2079,2,2018
2082,3,2016
2082,3,2017
2089,1,2014
2089,79,2017
2089,42,2018
2089,2,2019
2091,2,2014
2091,1,2015
2091,4,2016
2091,14,2017
2091,1,2018
2091,3,2019
2093,23,2015
2093,17,2016
2093,2,2017
2093,1,2018
2093,1,2019
2093,93,2020
2099,66,2014
2099,56,2015
2099,12,2016
2099,1,2017
2099,140,2018
2099,107,2019
2099,79,2020
2104,2,2014
2104,185,2015
2104,180,2016
2104,14,2017
2104,84,2018
2104,236,2019
2104,131,2020
2106,34,2014
2106,16,2015
2106,0,2017
2106,1,2020
2108,164,2015
2108,143,2016
2108,103,2018
2108,255,2019
2108,43,2020
2109,1,2015
2109,1,2016
2109,27,2017
2109,149,2018
2109,0,2020
2110,163,2015
2110,151,2016
2110,125,2017
2110,227,2018
2110,213,2019
2110,161,2020
2111,12,2014
2111,189,2015
2111,160,2016
2111,165,2017
2111,191,2018
2111,205,2019
2111,56,2020
2114,279,2014
2114,217,2015
2114,233,2016
2114,147,2017
2114,165,2018
2114,135,2019
2114,98,2020
2117,568,2014
2117,448,2015
2117,294,2016
2117,144,2017
2117,253,2018
2117,814,2019
2117,563,2020
2119,1,2019
2119,0,2020
2120,10,2018
2120,8,2019
2120,13,2020
2121,2,2019
2121,32,2020
2122,10,2018
2122,157,2019
2122,129,2020
2123,2,2018
2123,27,2019
2123,34,2020
2124,1,2018
2124,5,2019
2124,122,2020
2125,2,2018
2125,0,2020
2126,46,2015
2126,26,2016
2126,1,2017
2126,3,2018
2126,1,2019
2126,1,2020
2128,1,2016
2133,1,2019
2144,458,2014
2144,365,2015
2144,241,2016
2144,221,2017
2144,118,2018
2149,6,2014
2149,223,2015
2149,191,2016
2149,164,2017
2149,106,2018
2151,4,2014
2151,1,2015
2151,148,2016
2151,23,2017
2151,9,2018
2153,205,2014
2153,58,2015
2153,119,2016
2153,72,2017
2153,49,2018
2155,27,2014
2155,8,2015
2155,172,2016
2155,50,2017
2155,194,2018
2155,1,2020
2157,160,2015
2157,381,2016
2157,91,2017
2157,80,2018
2159,11,2014
2159,147,2016
2159,11,2017
2159,32,2018
2161,7,2014
2163,119,2014
2163,1,2015
2163,4,2017
2163,1,2018
2165,272,2014
2165,2,2015
2169,99,2014
2169,163,2015
2169,223,2016
2169,240,2017
2169,222,2018
2169,132,2019
2171,9,2016
2171,194,2017
2171,191,2018
2171,287,2019
2171,0,2020
2173,1,2014
2173,3,2015
2173,1,2016
2173,1,2018
2175,123,2017
2175,86,2018
2175,0,2020
2177,72,2019
2177,50,2020
2178,258,2015
2178,417,2016
2178,418,2017
2178,427,2018
2178,372,2019
2178,302,2020
2183,1,2018
2185,13,2014
2185,108,2015
2185,0,2016
2197,0,2014
2197,0,2015
2197,0,2016
2197,0,2017
2197,0,2019
2197,12,2020
2199,0,2018
2199,0,2019
2199,0,2020
2202,0,2015
2204,311,2014
2204,324,2015
2204,290,2016
2204,160,2017
2204,194,2018
2204,191,2019
2204,113,2020
2205,27,2014
2205,2,2015
2205,6,2016
2205,1,2017
2205,1,2018
2205,0,2019
2207,461,2014
2207,135,2015
2207,82,2016
2207,107,2017
2207,111,2018
2207,268,2019
2207,132,2020
2208,1,2017
2208,0,2018
2208,31,2020
2210,41,2014
2210,43,2015
2210,51,2016
2210,61,2017
2210,87,2018
2210,163,2019
2210,70,2020
2212,480,2014
2212,325,2015
2212,140,2016
2212,82,2017
2212,108,2018
2212,274,2019
2212,92,2020
2214,66,2014
2214,56,2015
2214,14,2016
2214,3,2017
2214,2,2018
2214,5,2019
2216,322,2014
2216,235,2015
2216,228,2016
2216,148,2017
2216,138,2018
2216,308,2019
2216,98,2020
2218,1,2014
2218,77,2015
2218,40,2016
2218,44,2017
2218,31,2018
2218,111,2019
2218,48,2020
2225,215,2014
2225,116,2015
2225,123,2016
2225,109,2017
2225,129,2018
2225,175,2019
2225,133,2020
2226,28,2014
2226,4,2015
2226,3,2016
2226,4,2017
2226,2,2018
2226,4,2019
2231,394,2014
2231,285,2015
2231,105,2016
2231,124,2017
2231,150,2018
2231,308,2019
2231,148,2020
2233,54,2014
2233,134,2015
2233,22,2016
2233,3,2017
2233,0,2018
2233,6,2019
2235,359,2014
2235,340,2015
2235,115,2016
2235,117,2017
2235,101,2018
2235,262,2019
2235,111,2020
2237,65,2014
2237,177,2015
2237,40,2016
2237,34,2017
2237,18,2018
2237,74,2019
2237,10,2020
2239,548,2014
2239,393,2015
2239,266,2016
2239,113,2017
2239,99,2018
2239,374,2019
2239,209,2020
2241,44,2014
2241,131,2015
2241,73,2016
2241,57,2017
2241,71,2018
2241,160,2019
2241,147,2020
2242,1,2019
2245,90,2014
2245,128,2015
2245,182,2016
2245,189,2017
2245,307,2018
2245,349,2019
2245,138,2020
2246,5,2014
2246,43,2015
2246,60,2016
2246,48,2017
2246,4,2018
2246,5,2019
2248,499,2014
2248,285,2015
2248,139,2016
2248,172,2017
2248,182,2018
2248,244,2019
2248,159,2020
2250,2,2014
2250,48,2015
2250,35,2016
2250,60,2017
2250,43,2018
2250,131,2019
2250,155,2020
2252,520,2014
2252,153,2015
2252,169,2016
2252,247,2017
2252,78,2018
2252,192,2019
2252,91,2020
2254,1,2014
2254,91,2015
2254,25,2016
2256,314,2014
2256,82,2015
2256,188,2016
2256,173,2017
2256,117,2018
2256,273,2019
2256,235,2020
2258,76,2015
2258,51,2016
2258,63,2017
2258,64,2018
2258,183,2019
2258,176,2020
2259,2,2014
2259,2,2015
2259,1,2018
2261,53,2014
2261,92,2015
2261,37,2016
2261,15,2017
2261,5,2018
2261,31,2019
2261,2,2020
2263,0,2015
2263,1,2016
2263,1,2017
2263,1,2018
2265,1,2016
2268,12,2014
2268,46,2015
2268,75,2016
2268,46,2017
2268,182,2018
2268,185,2019
2268,81,2020
2269,2,2014
2269,15,2015
2269,9,2016
2269,3,2018
2269,0,2019
2271,94,2014
2271,138,2015
2271,75,2016
2271,95,2017
2271,68,2018
2271,202,2019
2271,186,2020
2272,1,2014
2272,2,2016
2274,11,2016
2274,2,2017
2274,2,2018
2276,166,2014
2276,115,2015
2276,51,2016
2276,21,2017
2276,9,2018
2276,8,2019
2276,18,2020
2278,4,2016
2280,158,2014
2280,70,2015
2280,27,2016
2280,1,2017
2280,7,2018
2280,46,2019
2280,18,2020
2282,1,2016
2282,4,2017
2284,158,2014
2284,33,2015
2284,7,2016
2284,6,2017
2284,2,2018
2284,4,2019
2284,8,2020
2288,133,2014
2288,9,2015
2288,3,2016
2288,10,2017
2288,1,2018
2288,5,2019
2288,11,2020
2290,0,2015
2290,2,2016
2290,2,2017
2290,0,2018
2292,19,2020
2296,10,2014
2296,1,2015
2296,1,2018
2296,18,2020
2300,0,2018
2300,3,2020
2304,3,2014
2308,30,2014
2308,5,2015
2308,63,2016
2308,69,2017
2308,31,2018
2308,62,2019
2308,23,2020
2311,1,2014
2311,2,2015
2313,185,2014
2313,30,2015
2313,92,2016
2313,64,2017
2313,36,2018
2313,58,2019
2313,14,2020
2315,6,2017
2315,2,2018
2317,77,2014
2317,4,2015
2317,5,2016
2317,16,2017
2317,12,2018
2317,11,2019
2317,10,2020
2319,2,2018
2321,49,2014
2321,89,2015
2321,6,2016
2321,24,2017
2321,6,2018
2321,11,2019
2324,2,2018
2326,16,2014
2326,1,2015
2326,0,2016
2326,8,2017
2326,17,2018
2326,6,2019
2330,0,2014
2330,57,2015
2330,70,2016
2330,91,2017
2330,28,2018
2330,137,2019
2330,119,2020
2334,2,2014
2334,5,2015
2334,6,2016
2334,5,2017
2334,3,2018
2334,2,2020
2338,0,2016
2338,1,2019
2342,0,2016
2350,139,2016
2350,169,2017
2350,164,2018
2350,162,2019
2350,64,2020
2352,137,2014
2352,203,2015
2352,64,2016
2354,11,2014
2354,1,2015
2354,81,2016
2354,110,2017
2354,7,2018
2356,50,2017
2356,31,2018
2356,165,2019
2356,59,2020
2358,1,2015
2358,7,2017
2358,6,2018
2358,15,2019
2358,3,2020
2360,68,2015
2360,3,2016
2360,105,2017
2360,7,2018
2360,30,2019
2360,130,2020
2362,2,2015
2362,3,2016
2362,166,2017
2362,307,2018
2362,298,2019
2362,149,2020
2364,7,2015
2364,175,2016
2364,289,2017
2364,396,2018
2364,255,2019
2364,77,2020
2367,218,2014
2367,160,2015
2367,25,2016
2367,2,2019
2367,57,2020
2369,46,2014
2369,83,2015
2369,24,2016
2369,1,2017
2369,7,2018
2369,121,2019
2369,43,2020
2371,127,2015
2371,29,2016
2371,15,2018
2371,157,2019
2371,105,2020
2373,11,2015
2373,20,2016
2373,138,2017
2373,166,2018
2373,36,2019
2373,5,2020
2375,48,2015
2375,19,2016
2375,82,2017
2375,120,2018
2375,128,2019
2375,62,2020
2377,1,2014
2377,2,2015
2377,0,2016
2377,171,2017
2377,163,2018
2377,84,2019
2377,104,2020
2378,0,2017
2380,1,2014
2380,0,2017
2382,3,2017
2382,3,2018
2382,1,2020
2384,128,2015
2384,264,2016
2384,145,2017
2384,123,2018
2384,5,2019
2384,2,2020
2386,2,2016
2386,17,2017
2386,82,2018
2386,6,2019
2386,107,2020
2388,90,2016
2388,346,2017
2388,435,2018
2388,1,2019
2388,92,2020
2390,46,2016
2390,191,2017
2390,174,2018
2390,0,2020
2394,1,2014
2394,2,2019
2396,3,2014
2396,84,2015
2396,23,2016
2396,13,2017
2396,27,2018
2396,104,2019
2396,23,2020
2398,5,2014
2398,269,2016
2398,11,2017
2398,117,2018
2398,163,2019
2398,87,2020
2400,8,2014
2400,9,2016
2400,14,2017
2400,2,2018
2400,62,2019
2400,0,2020
2402,140,2016
2402,62,2017
2402,2,2018
2402,11,2019
2404,43,2016
2404,25,2017
2404,31,2018
2404,41,2019
2404,12,2020
2406,31,2015
2406,179,2016
2406,182,2017
2406,171,2018
2406,172,2019
2406,30,2020
2408,105,2016
2408,186,2017
2408,175,2018
2408,238,2019
2408,249,2020
2410,3,2015
2410,178,2016
2410,340,2017
2410,204,2018
2410,6,2019
2410,0,2020
2412,10,2015
2412,239,2016
2412,354,2017
2412,324,2018
2412,334,2019
2412,251,2020
2414,26,2015
2414,77,2016
2414,98,2017
2414,8,2018
2414,46,2019
2414,6,2020
2416,25,2016
2416,59,2017
2416,97,2018
2416,1,2019
2418,57,2017
2418,91,2018
2418,1,2019
2420,179,2016
2420,5,2017
2420,9,2018
2420,23,2019
2420,9,2020
2422,183,2016
2422,107,2017
2422,165,2018
2422,164,2019
2422,108,2020
2424,83,2016
2424,12,2017
2424,105,2018
2424,196,2019
2424,238,2020
2426,21,2016
2426,173,2017
2426,169,2018
2426,169,2019
2426,130,2020
2427,213,2017
2427,15,2018
2427,104,2019
2427,212,2020
2435,1,2018
2446,140,2014
2446,191,2015
2446,184,2016
2446,0,2017
2446,20,2018
2446,168,2019
2446,74,2020
2448,468,2014
2448,288,2015
2448,300,2016
2448,245,2017
2448,220,2018
2448,326,2019
2448,107,2020
2450,2,2014
2450,2,2015
2452,2,2014
2452,35,2016
2452,151,2017
2452,110,2018
2452,3,2019
2456,74,2016
2456,70,2017
2456,128,2018
2456,217,2019
2456,220,2020
2464,86,2014
2464,180,2015
2464,98,2016
2464,86,2017
2464,3,2018
2464,0,2019
2467,8,2014
2468,10,2014
